Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2021-01-25,4.0,-1.2,16.0,343.9,18.0,0.0,89.7,29.5,45.1,1
2021-01-26,6.1,0.5,10.6,54.8,15.1,2.8,20.3,95.2,67.1,1
2021-01-27,8.3,1.1,13.6,327.2,20.9,0.241,41.5,91.3,70.8,1
2021-01-28,1.8,-2.1,16.0,322.1,37.0,0.0,104.7,36.3,48.7,1
2021-01-29,2.3,-6.4,15.9,312.4,41.7,0.0,111.1,13.9,43.2,1
2021-01-30,3.0,-4.7,16.0,311.3,19.8,0.0,107.2,9.0,45.7,1
2021-01-31,4.8,-5.5,13.0,34.7,21.9,1.444,42.4,60.2,60.9,1
2021-02-01,5.9,-2.0,1.0,31.7,33.0,40.986,3.5,100.0,88.5,2
2021-02-02,2.9,-0.3,7.3,357.4,24.4,3.115,5.3,100.0,83.2,2
2021-02-04,5.8,2.0,16.0,299.3,23.8,0.0,113.5,36.8,53.5,2
2021-02-05,11.9,4.3,15.6,224.0,19.8,1.918,65.6,52.6,65.1,2
2021-02-06,6.0,3.1,16.0,256.0,34.2,0.0,118.1,14.0,41.2,2
2021-02-07,9.5,0.2,10.1,357.7,24.0,8.163,6.7,69.5,70.9,2
2021-02-08,7.4,-5.0,16.0,291.7,28.0,0.0,57.2,7.1,48.6,2
2021-02-09,14.8,-1.9,13.4,11.4,13.2,0.343,27.2,74.0,75.1,2
2021-02-10,14.2,-1.4,15.7,331.1,13.0,0.0,121.2,45.4,56.1,2
2021-02-11,8.7,-2.1,11.9,6.8,16.2,2.322,69.2,70.8,65.6,2
2021-02-12,3.7,-3.7,16.0,8.6,16.3,0.0,78.2,61.1,39.1,2
2021-02-13,5.1,-3.1,16.0,26.7,16.0,0.0,48.7,90.5,41.7,2
2021-02-14,9.5,-0.3,14.6,7.8,13.7,0.0,73.3,86.9,71.5,2
2021-02-15,10.4,0.2,12.2,29.4,13.1,0.399,34.8,99.4,73.2,2
2021-02-16,9.3,4.6,9.7,275.6,29.8,21.759,105.5,79.3,74.8,2
2021-02-17,4.6,-1.9,16.0,319.5,28.3,0.0,117.8,18.1,40.2,2
2021-02-18,4.4,-2.8,7.9,32.5,18.4,10.121,14.0,92.3,69.1,2
2021-02-19,7.6,-1.2,5.5,17.6,18.9,3.303,15.4,100.0,86.6,2
2021-02-20,7.9,-0.7,16.0,306.3,24.6,0.0,101.8,57.9,58.7,2
2021-02-21,9.7,-1.3,16.0,297.8,19.4,0.0,151.5,5.0,50.6,2
2021-02-22,12.9,1.0,12.0,227.0,21.1,12.972,31.7,69.3,71.6,2
2021-02-23,15.6,4.1,15.0,252.5,20.9,0.3,65.1,75.3,66.6,2
2021-02-24,8.4,7.1,16.0,218.4,23.7,0.0,140.7,17.7,54.8,2
2021-02-26,5.7,3.8,16.0,278.8,14.7,0.0,149.3,14.0,43.5,2
2021-02-27,9.4,6.2,11.2,266.7,15.7,11.1,37.1,73.8,81.2,2
2021-02-28,10.3,5.3,12.4,71.2,11.9,5.896,31.9,63.6,77.0,2
2021-12-01,8.7,6.6,16.0,256.1,18.0,0.0,192.5,35.6,50.3,12
2021-12-02,10.7,11.2,15.8,220.3,23.4,1.149,156.0,67.6,68.6,12
2021-12-03,2.8,6.3,16.0,302.5,26.7,0.0,172.5,14.4,45.7,12
2021-12-04,7.4,5.1,16.0,229.9,15.4,0.0,182.3,42.1,54.3,12
2021-12-05,6.8,6.1,16.0,129.8,15.6,0.0,184.2,36.1,46.1,12
2021-12-06,14.2,11.2,11.2,209.3,37.5,8.207,142.2,85.0,80.0,12
2021-12-07,6.5,3.8,16.0,279.0,35.9,0.0,166.9,30.9,46.2,12
2021-12-08,11.1,3.1,15.2,11.9,17.1,0.939,148.1,76.7,65.9,12
2021-12-09,11.2,1.8,16.0,297.1,21.6,0.0,170.2,30.3,53.5,12
2021-12-10,16.6,6.6,16.0,211.6,13.4,0.0,162.1,81.8,56.0,12
2021-12-11,13.1,12.4,10.6,200.3,27.9,3.162,137.8,98.5,82.1,12
2021-12-12,3.4,7.6,16.0,293.5,30.7,0.0,183.8,18.8,38.1,12
2021-12-13,6.0,7.2,16.0,230.7,21.7,0.0,177.9,7.9,36.0,12
2021-12-14,5.3,8.0,16.0,345.9,12.5,0.0,182.4,9.2,36.4,12
2021-12-15,5.7,7.6,16.0,84.2,18.7,0.0,176.4,52.5,60.1,12
2021-12-16,9.4,13.9,16.0,220.3,21.7,0.0,156.8,57.2,62.6,12
2021-12-17,5.8,12.9,16.0,267.7,19.9,0.0,169.5,17.7,36.2,12
2021-12-18,7.5,5.9,10.7,41.0,11.3,1.677,128.3,88.5,72.6,12
2021-12-19,3.3,3.3,13.6,331.1,26.5,0.636,160.2,48.3,64.4,12
2021-12-20,4.9,-0.8,16.0,291.0,16.0,0.0,177.7,3.8,50.6,12
2021-12-21,13.4,2.1,16.0,277.2,11.6,0.0,162.3,29.3,58.2,12
2021-12-22,8.8,4.5,13.6,316.3,26.5,3.676,186.7,56.6,63.0,12
2021-12-23,4.4,0.5,16.0,311.1,23.7,0.0,165.3,49.6,47.5,12
2021-12-24,8.9,1.5,14.3,57.1,12.6,0.599,154.8,66.5,75.2,12
2021-12-28,10.4,5.4,13.7,301.9,13.9,0.342,146.7,73.4,73.3,12
2021-12-29,13.8,5.6,8.8,55.7,14.4,4.741,140.4,100.0,86.5,12
2021-12-30,17.0,7.4,8.3,33.3,8.6,0.984,150.3,99.3,87.4,12
2021-12-31,16.6,9.9,9.8,221.8,12.9,0.0,144.8,95.5,86.5,12
2022-01-01,8.0,11.2,8.3,160.7,12.9,19.047,143.5,99.7,92.4,1
2022-01-02,3.4,10.0,12.0,312.4,24.0,1.651,138.1,90.4,84.2,1
2022-01-03,1.8,-1.4,16.0,1.9,27.4,0.0,125.8,54.8,50.9,1
2022-01-04,4.3,-3.1,16.0,285.6,19.6,0.0,162.2,7.5,51.3,1
2022-01-05,8.7,2.9,13.7,213.6,13.9,4.924,144.2,64.0,79.3,1
2022-01-06,8.8,2.5,16.0,284.9,20.9,0.0,159.7,26.3,53.9,1
2022-01-07,5.6,-1.3,10.9,314.5,28.4,7.93,135.8,67.8,66.6,1
2022-01-08,3.9,-3.8,16.0,304.8,25.6,0.0,185.1,7.6,46.3,1
2022-01-09,7.5,1.3,15.1,222.1,22.4,2.452,140.7,78.7,69.4,1
2022-01-10,4.6,-1.0,16.0,299.3,32.1,0.0,179.6,43.5,48.6,1
2022-01-11,3.9,-7.7,15.4,318.0,27.4,0.0,178.7,10.0,43.0,1
2022-01-12,8.2,-1.4,16.0,230.5,22.9,0.0,179.3,12.1,50.6,1
2022-01-13,21.0,3.4,15.9,24.2,9.5,0.0,175.6,39.7,61.8,1
2022-01-14,10.7,2.7,15.9,3.4,30.3,0.0,182.5,33.7,65.7,1
2022-01-15,3.6,-9.0,16.0,357.6,26.6,0.0,188.7,10.2,45.4,1
2022-01-16,5.3,-6.9,13.6,35.0,24.0,5.585,149.0,51.0,64.3,1
2022-01-17,3.5,3.4,12.5,215.2,40.2,33.673,145.3,98.8,76.1,1
2022-01-18,2.5,0.3,16.0,303.3,30.5,0.0,185.1,51.2,48.6,1
2022-01-19,6.1,3.5,16.0,210.4,26.2,0.0,179.8,25.9,53.0,1
2022-01-20,5.8,1.5,12.9,327.4,20.3,6.363,156.3,67.7,63.1,1
2022-01-21,2.8,-7.9,16.0,9.7,22.1,0.0,205.6,16.6,43.6,1
2022-01-22,5.0,-6.0,16.0,14.5,17.2,0.0,196.3,14.0,48.4,1
2022-01-23,11.1,-1.6,14.5,247.3,23.1,0.469,191.2,66.0,48.5,1
2022-01-24,13.1,-0.9,14.6,282.9,14.2,0.0,185.6,89.1,65.7,1
2022-01-25,13.8,2.3,15.3,290.5,18.4,0.0,162.2,64.7,58.6,1
2022-01-26,3.1,-4.5,16.0,336.0,24.1,0.0,211.6,4.3,39.7,1
2022-01-27,6.6,-4.2,15.9,160.5,16.0,0.0,211.3,20.3,46.9,1
2022-01-28,19.1,-0.9,8.1,354.3,19.0,1.553,151.6,99.8,68.8,1
2022-01-29,5.1,-7.3,6.4,335.8,33.3,10.535,115.7,86.4,68.9,1
2022-01-30,4.3,-7.5,16.0,291.7,31.1,0.0,139.6,8.6,46.3,1
2022-01-31,9.3,-4.5,16.0,39.0,9.8,0.0,181.1,16.7,48.9,1
2022-02-01,9.4,-1.9,16.0,45.4,16.2,0.0,215.8,27.4,58.4,2
2022-02-02,14.0,3.2,14.2,19.7,9.0,0.0,182.6,88.8,78.8,2
2022-02-03,9.7,6.4,5.1,217.4,9.5,11.67,137.3,100.0,92.8,2
2022-02-04,3.1,3.3,10.7,359.5,18.5,16.702,139.7,100.0,88.4,2
2022-02-05,3.1,-4.5,15.9,321.4,30.4,0.0,216.5,53.9,60.4,2
2022-02-06,4.1,-4.8,16.0,64.1,12.8,0.0,223.5,13.0,55.7,2
2022-02-07,11.0,0.7,8.1,17.3,12.3,2.573,139.6,99.9,85.5,2
2022-02-08,8.9,2.9,14.6,301.3,28.5,1.653,199.0,53.4,69.6,2
2022-02-09,13.6,2.2,16.0,202.6,15.1,0.0,218.0,2.4,57.3,2
2022-02-10,11.2,6.1,15.9,264.4,33.1,0.0,197.8,34.8,56.6,2
2022-02-11,9.4,7.9,16.0,179.5,24.3,0.0,224.0,19.1,45.1,2
2022-02-12,5.9,10.7,16.0,265.5,27.4,0.0,212.9,29.3,40.6,2
2022-02-13,4.9,-0.3,9.0,10.6,18.2,4.21,126.4,99.8,72.2,2
2022-02-14,3.5,-6.2,16.0,314.8,29.3,0.0,234.5,15.4,43.5,2
2022-02-15,5.8,-4.9,16.0,286.6,14.0,0.0,232.8,2.0,40.5,2
2022-02-16,10.2,2.0,16.0,180.0,20.9,0.0,204.0,20.8,61.5,2
2022-02-17,6.2,13.2,15.4,193.8,33.1,5.154,183.5,77.3,65.2,2
2022-02-18,3.1,6.9,15.8,285.1,38.5,10.302,226.8,47.6,57.0,2
2022-02-19,4.0,-1.2,15.9,273.2,37.7,0.0,183.8,26.6,45.8,2
2022-02-20,3.2,-2.3,16.0,248.5,29.6,0.0,232.0,5.0,41.2,2
2022-02-21,11.1,4.4,16.0,197.0,12.8,0.0,247.6,5.9,53.1,2
2022-02-22,15.6,7.8,10.7,135.4,26.9,6.031,158.3,76.4,83.9,2
2022-02-23,6.6,13.5,16.0,263.7,38.4,0.0,186.9,49.1,64.8,2
2022-02-24,3.9,-0.4,16.0,15.7,23.8,0.0,167.9,62.6,43.5,2
2022-02-25,4.4,0.3,10.9,357.7,25.1,18.757,152.8,78.9,74.8,2
2022-02-26,5.0,-1.4,16.0,304.7,26.0,0.0,257.9,21.2,49.5,2
2022-02-27,7.5,2.6,16.0,268.7,28.1,0.0,250.0,19.2,44.7,2
2022-02-28,2.7,-0.6,15.9,326.9,24.2,0.0,265.9,16.6,34.4,2
2022-12-01,4.2,3.7,15.9,286.4,32.8,0.0,48.5,30.9,44.5,12
2022-12-02,7.5,2.8,16.0,223.5,14.2,0.0,66.9,7.7,55.5,12
2022-12-03,3.5,10.8,13.6,232.5,27.3,12.306,9.5,79.8,75.7,12
2022-12-04,4.6,5.1,16.0,313.5,19.3,0.0,72.1,13.5,45.9,12
2022-12-05,11.9,4.0,16.0,183.2,13.1,0.0,69.0,8.3,54.5,12
2022-12-06,10.5,9.5,11.6,121.0,19.3,19.283,17.0,87.4,82.9,12
2022-12-07,7.4,13.8,7.9,208.5,19.4,9.673,50.8,91.4,91.8,12
2022-12-08,3.7,9.8,16.0,330.4,24.1,0.0,157.7,18.7,64.7,12
2022-12-09,3.5,4.0,16.0,10.5,20.3,0.0,176.3,2.0,51.8,12
2022-12-10,3.6,1.7,16.0,43.1,17.9,0.0,171.6,33.9,55.6,12
2022-12-11,5.3,2.4,12.5,42.7,17.1,6.301,122.7,99.8,79.2,12
2022-12-12,5.1,0.4,14.3,2.1,17.7,0.754,134.3,67.2,77.2,12
2022-12-13,4.8,-0.5,16.0,331.0,14.5,0.0,175.3,2.3,58.9,12
2022-12-14,2.8,0.9,16.0,329.6,22.9,0.0,172.6,10.8,52.1,12
2022-12-15,3.6,2.8,13.8,57.8,26.0,17.671,139.0,62.8,74.6,12
2022-12-16,2.6,5.2,7.3,29.5,30.5,16.673,130.3,100.0,88.6,12
2022-12-17,3.6,4.4,15.9,279.2,23.4,0.0,175.0,68.2,61.5,12
2022-12-18,4.5,1.9,16.0,281.5,20.9,0.0,171.1,31.7,55.1,12
2022-12-19,3.2,0.8,16.0,289.1,27.0,0.0,166.3,25.2,55.5,12
2022-12-20,3.1,1.1,16.0,325.7,18.9,0.0,181.7,7.9,54.7,12
2022-12-21,8.5,0.4,16.0,352.7,10.3,0.0,170.3,11.2,59.8,12
2022-12-22,10.3,3.7,13.1,55.9,29.3,5.445,125.4,70.1,79.9,12
2022-12-23,3.1,3.1,12.3,223.2,38.7,38.582,124.5,88.1,75.5,12
2022-12-24,4.5,-11.8,16.0,256.4,31.7,0.0,170.5,22.8,46.3,12
2022-12-25,4.8,-6.5,16.0,248.6,23.9,0.0,170.3,7.8,49.4,12
2022-12-26,4.4,-4.5,16.0,269.8,21.6,0.0,172.9,24.5,47.6,12
2022-12-27,8.4,-0.6,16.0,255.4,15.6,0.0,151.3,98.6,47.5,12
2022-12-28,16.1,3.5,16.0,225.2,23.7,0.0,169.1,30.6,51.5,12
2022-12-29,19.2,5.4,16.0,228.9,14.0,0.0,166.4,13.6,52.6,12
2022-12-30,21.2,8.7,15.7,222.2,11.2,0.0,170.7,21.0,56.1,12
2022-12-31,16.3,9.3,6.4,9.4,7.6,6.961,123.2,91.4,88.4,12
2023-01-01,6.0,10.2,14.9,294.0,20.0,0.492,174.0,33.6,67.8,1
2023-01-02,8.7,10.0,15.7,259.9,13.6,0.34,152.8,54.3,67.1,1
2023-01-03,18.7,10.2,8.0,12.8,11.5,9.93,135.1,92.2,89.2,1
2023-01-04,15.9,13.7,13.0,187.5,14.5,0.222,165.0,62.4,83.5,1
2023-01-05,5.9,8.6,8.7,65.6,13.4,0.56,135.8,100.0,90.4,1
2023-01-06,6.6,6.6,12.4,320.6,20.3,6.679,140.3,90.6,78.4,1
2023-01-07,3.9,4.2,16.0,293.6,19.7,0.0,158.3,42.3,63.8,1
2023-01-08,4.3,2.4,16.0,302.3,21.6,0.0,175.8,13.7,56.1,1
2023-01-09,9.2,3.9,14.9,294.7,19.9,0.186,182.7,47.6,64.1,1
2023-01-10,8.9,3.9,15.9,294.3,14.3,0.0,131.5,87.7,57.1,1
2023-01-11,5.6,2.6,16.0,59.1,15.9,0.0,152.9,89.8,55.6,1
2023-01-12,7.7,6.8,14.0,98.0,18.8,3.75,137.8,100.0,82.3,1
2023-01-13,5.3,9.3,15.3,270.7,25.7,3.535,151.2,88.3,76.7,1
2023-01-14,1.8,1.0,15.2,359.3,27.5,0.0,160.7,99.8,63.3,1
2023-01-15,1.6,1.2,16.0,357.5,29.9,0.0,186.3,38.3,51.3,1
2023-01-16,3.2,2.3,16.0,325.1,20.7,0.0,191.7,20.8,37.1,1
2023-01-17,9.0,4.6,16.0,253.3,12.7,0.0,151.7,63.3,37.9,1
2023-01-18,9.6,8.3,15.9,289.0,32.5,0.624,168.3,58.5,60.3,1
2023-01-19,4.7,4.8,11.1,39.5,14.3,21.46,120.4,73.3,80.3,1
2023-01-20,3.6,6.3,15.1,284.2,28.5,0.103,164.9,81.6,70.6,1
2023-01-21,2.3,3.5,16.0,325.7,22.6,0.0,149.3,97.8,58.3,1
2023-01-22,8.0,3.3,13.9,230.6,15.0,9.26,150.5,91.8,65.0,1
2023-01-23,2.5,2.9,10.4,329.5,29.6,13.753,121.1,99.6,82.2,1
2023-01-24,4.4,3.9,16.0,287.8,26.1,0.0,195.9,66.2,53.0,1
2023-01-25,7.3,4.1,12.7,116.5,28.0,19.418,132.5,60.1,70.5,1
2023-01-26,3.1,7.7,15.0,260.8,31.5,11.51,142.4,91.5,63.3,1
2023-01-27,6.7,3.2,16.0,250.6,17.6,0.0,161.5,34.6,55.9,1
2023-01-28,6.5,6.0,16.0,227.1,26.1,0.0,198.3,35.8,47.5,1
2023-01-29,8.8,7.8,16.0,223.1,18.4,0.0,144.7,46.4,55.8,1
2023-01-30,13.1,8.1,16.0,215.6,15.8,0.0,190.9,29.5,65.2,1
2023-01-31,7.7,3.1,14.7,347.0,17.3,1.322,152.3,98.8,61.7,1
2023-02-01,4.7,-0.5,14.9,336.8,14.9,0.439,204.4,52.8,49.8,2
2023-02-02,11.0,0.5,16.0,237.0,19.9,0.0,212.6,15.3,41.7,2
2023-02-03,4.7,-5.1,16.0,301.4,37.4,0.0,200.6,43.9,40.1,2
2023-02-04,1.8,-10.0,16.0,289.6,34.8,0.0,213.3,29.8,37.9,2
2023-02-05,7.8,2.4,16.0,210.3,21.0,0.0,196.7,18.2,50.2,2
2023-02-06,12.3,5.4,16.0,2.5,28.2,0.0,209.8,46.8,57.1,2
2023-02-07,10.2,1.9,16.0,159.8,14.5,0.537,183.1,25.1,58.6,2
2023-02-08,12.1,6.8,15.3,295.1,24.6,0.241,222.3,20.2,56.1,2
2023-02-09,15.5,7.4,15.8,136.9,14.8,0.0,137.0,65.2,66.3,2
2023-02-10,5.8,11.1,16.0,288.8,30.7,0.0,215.8,23.9,55.9,2
2023-02-11,3.3,4.7,16.0,317.5,25.4,0.0,227.4,18.4,43.2,2
2023-02-12,10.7,4.7,16.0,28.2,15.9,0.158,160.9,29.7,47.8,2
2023-02-13,6.4,8.6,16.0,318.0,18.9,0.557,220.2,39.3,31.9,2
2023-02-14,6.6,8.3,16.0,300.3,23.9,0.0,223.7,4.9,37.8,2
2023-02-15,6.9,12.3,16.0,198.4,30.7,0.0,220.8,21.1,48.4,2
2023-02-16,12.0,14.4,15.6,222.0,14.7,1.231,161.5,45.6,58.3,2
2023-02-17,10.2,9.7,13.6,297.6,35.7,4.533,120.5,83.2,76.3,2
2023-02-18,4.7,1.5,16.0,286.3,28.4,0.0,231.5,28.4,42.7,2
2023-02-19,10.4,5.3,16.0,186.8,25.4,0.0,183.0,15.0,56.8,2
2023-02-20,9.4,10.0,15.7,262.5,26.1,0.0,178.4,35.9,61.8,2
2023-02-21,10.9,5.3,14.0,12.7,16.6,7.393,132.8,76.4,74.1,2
2023-02-22,8.8,3.6,15.0,356.6,15.9,3.988,141.2,60.8,64.3,2
2023-02-23,7.4,4.0,10.8,79.5,17.7,0.733,126.9,100.0,87.0,2
2023-02-24,5.5,3.9,13.6,320.8,35.7,0.0,231.1,43.0,55.8,2
2023-02-25,4.0,-2.9,15.8,344.2,22.8,0.0,156.5,59.2,55.6,2
2023-02-26,15.0,2.2,14.6,244.6,21.3,0.0,170.3,32.6,65.6,2
2023-02-27,7.9,2.9,14.2,79.2,20.9,3.917,232.1,35.0,51.7,2
2023-02-28,5.9,1.2,7.2,38.7,23.0,9.814,116.9,87.9,87.8,2
2023-12-01,23.6,6.4,13.3,214.6,13.4,9.27,23.0,52.7,74.3,12
2023-12-02,26.1,10.1,10.6,257.3,12.7,0.0,39.0,63.7,84.9,12
2023-12-03,11.6,9.4,5.7,58.6,20.6,15.459,6.5,98.6,90.5,12
2023-12-04,6.1,8.3,14.7,262.5,21.2,0.0,47.1,24.6,67.0,12
2023-12-05,7.7,4.6,16.0,321.9,14.9,0.0,46.4,32.0,55.8,12
2023-12-06,7.4,2.6,16.0,335.8,23.8,0.0,66.9,73.5,57.8,12
2023-12-07,11.6,1.6,15.8,265.6,16.2,0.0,20.1,66.5,62.2,12
2023-12-08,19.9,5.8,15.8,195.2,17.1,0.0,51.0,47.6,65.0,12
2023-12-09,22.4,8.5,14.6,30.4,8.4,0.0,46.8,28.6,78.4,12
2023-12-10,17.8,12.4,10.6,156.0,20.6,21.013,12.7,92.6,88.0,12
2023-12-11,3.8,5.5,14.2,310.5,36.6,14.899,57.3,85.0,69.0,12
2023-12-12,9.0,4.0,16.0,248.7,17.7,0.0,56.6,27.2,50.7,12
2023-12-13,9.7,4.6,16.0,284.4,23.1,0.0,54.8,7.5,48.6,12
2023-12-14,9.0,2.2,16.0,283.4,16.7,0.0,35.3,14.1,48.0,12
2023-12-15,15.3,7.2,16.0,242.8,15.6,0.0,67.6,5.6,45.4,12
2023-12-16,13.2,8.6,16.0,53.4,21.8,0.0,50.3,18.7,55.7,12
2023-12-17,12.0,10.0,12.3,67.8,17.4,4.584,7.0,100.0,85.3,12
2023-12-18,5.9,12.2,10.0,209.8,44.9,55.712,17.8,69.8,78.6,12
2023-12-19,6.3,3.3,16.0,290.7,26.5,0.0,63.6,43.7,57.8,12
2023-12-20,8.8,2.3,16.0,326.8,18.8,0.0,53.0,25.1,52.4,12
2023-12-21,9.2,2.4,16.0,1.9,19.2,0.0,49.5,5.7,51.1,12
2023-12-22,10.4,-0.6,16.0,6.3,13.1,0.0,52.2,12.3,46.2,12
2023-12-23,21.1,2.5,16.0,41.8,9.6,0.0,32.8,74.7,60.6,12
2023-12-24,25.3,6.1,15.5,5.2,7.5,0.399,31.0,95.3,79.4,12
2023-12-25,26.0,7.3,11.3,39.1,9.5,0.0,32.1,98.4,86.0,12
2023-12-26,30.5,7.6,7.0,25.4,8.1,0.0,23.6,96.7,87.4,12
2023-12-27,21.5,7.6,6.5,44.6,14.3,5.213,19.9,100.0,90.2,12
2023-12-28,6.0,10.3,7.0,41.2,24.8,34.719,13.8,99.9,91.7,12
2023-12-29,8.4,9.7,11.3,273.6,20.0,0.724,43.9,89.8,79.9,12
2023-12-30,8.5,5.7,16.0,276.4,21.1,0.0,36.2,66.1,64.4,12
2023-12-31,9.0,5.0,16.0,295.8,16.3,0.0,25.3,97.3,53.2,12
2024-01-01,14.1,5.2,15.9,314.7,12.6,0.312,52.1,70.0,63.7,1
2024-01-02,9.9,1.9,16.0,321.6,13.1,0.0,64.3,1.4,57.0,1
2024-01-03,11.1,3.0,16.0,300.9,14.5,0.0,47.5,55.9,60.3,1
2024-01-04,8.4,3.3,16.0,310.6,35.1,0.0,41.2,64.6,53.6,1
2024-01-13,2.4,9.3,12.4,232.5,32.7,21.308,44.6,87.5,67.5,1
2024-01-14,2.0,1.1,15.8,251.1,39.9,0.0,49.9,27.8,43.7,1
2024-01-15,2.8,-3.3,14.7,275.0,16.4,0.409,34.2,70.5,42.9,1
2024-01-16,7.5,-3.0,7.2,348.3,26.0,6.919,5.3,81.6,79.7,1
2024-01-17,4.3,-6.1,16.0,282.4,74.9,0.0,66.8,2.8,47.2,1
2024-01-18,7.5,-2.9,15.5,239.9,18.2,0.0,37.7,57.4,44.8,1
2024-01-19,8.8,-1.9,11.6,8.7,17.7,0.928,30.4,83.8,66.0,1
2024-01-20,0.7,-6.2,16.0,306.9,28.6,0.0,96.5,47.6,50.9,1
2024-01-21,-0.3,-4.2,16.0,313.5,30.7,0.0,93.2,20.7,47.9,1
2024-01-22,6.5,-1.3,16.0,249.6,21.8,0.0,85.6,26.3,49.8,1
2024-01-25,12.4,10.4,9.4,15.5,11.1,4.606,28.0,99.6,89.0,1
2024-01-26,4.8,6.0,6.7,59.4,14.9,4.607,23.3,99.3,91.0,1
2024-01-27,4.1,6.7,12.6,19.3,12.8,0.0,37.9,92.9,79.7,1
2024-01-28,1.7,4.0,8.6,42.5,26.9,21.965,14.3,98.3,88.0,1
2024-01-29,0.9,2.9,15.2,3.4,21.2,1.11,24.0,100.0,74.9,1
