Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2021-05-19,10.3,23.6,16.0,16.0,14.4,0.0,278.8,6.8,39.0,5
2021-05-20,5.1,19.4,16.0,168.5,17.2,0.0,269.9,14.1,39.5,5
2021-05-21,8.3,19.8,16.0,164.3,19.3,0.0,272.0,19.2,48.2,5
2021-05-22,13.0,24.6,16.0,307.7,19.8,0.0,170.0,30.1,49.9,5
2021-05-23,7.6,26.3,16.0,321.7,24.5,0.0,232.4,55.9,52.2,5
2021-05-24,3.3,17.0,15.9,140.1,19.4,0.0,147.6,79.0,47.8,5
2021-05-25,9.1,18.6,16.0,186.7,19.0,0.0,276.3,54.1,56.0,5
2021-05-26,13.0,23.2,15.2,202.8,19.3,0.747,256.5,41.6,68.1,5
2021-05-27,7.2,22.9,15.7,308.8,21.8,1.481,301.8,31.5,56.4,5
2021-05-28,3.6,15.4,14.0,61.1,26.8,27.016,139.1,63.1,55.6,5
2021-05-29,1.7,9.5,13.0,41.6,30.2,18.372,41.4,100.0,83.7,5
2021-05-30,2.3,9.4,9.2,23.5,18.3,28.971,31.1,100.0,87.1,5
2021-05-31,3.0,14.2,14.8,324.5,17.2,0.463,202.0,74.5,70.6,5
2022-03-01,6.9,3.7,16.0,167.1,25.5,0.0,165.1,83.2,54.0,3
2022-03-02,12.4,7.0,15.8,281.2,17.5,0.0,257.6,26.3,54.1,3
2022-03-05,12.8,3.1,16.0,167.4,17.8,0.0,244.5,25.6,48.3,3
2022-03-06,15.3,12.4,14.2,219.3,30.1,1.225,176.4,71.1,72.0,3
2022-03-07,12.7,18.7,15.8,228.0,40.5,1.136,189.3,51.3,59.5,3
2022-03-08,2.8,5.9,16.0,315.6,35.9,0.0,262.5,37.0,40.2,3
2022-03-09,6.1,2.4,10.0,53.6,14.3,13.346,125.0,81.5,74.4,3
2022-03-10,13.6,4.1,13.2,29.7,10.7,0.0,241.2,31.8,70.2,3
2022-03-15,9.3,11.9,16.0,208.4,19.0,0.0,208.3,28.9,44.4,3
2022-03-16,11.2,13.1,16.0,167.5,18.9,0.0,201.5,14.5,52.7,3
2022-03-17,14.3,9.3,4.5,41.7,14.6,3.128,38.8,90.9,90.5,3
2022-03-18,13.7,14.2,11.5,201.9,19.1,0.0,187.1,37.5,75.9,3
2022-03-19,11.1,14.5,11.2,147.7,18.8,1.488,142.0,75.0,78.9,3
2022-03-20,1.7,12.5,16.0,288.8,31.5,0.158,80.8,79.1,59.0,3
2022-03-21,2.9,11.0,15.8,303.9,31.5,0.0,205.8,13.9,38.9,3
2022-03-22,2.7,10.2,16.0,320.3,25.5,0.0,194.5,37.6,25.8,3
2022-03-23,3.4,6.0,16.0,75.9,17.0,0.3,99.3,47.3,40.7,3
2022-03-24,3.7,5.8,5.6,54.4,25.5,10.538,29.7,100.0,89.7,3
2022-03-25,4.2,10.1,14.9,275.2,22.6,8.997,110.5,75.4,66.4,3
2022-03-26,3.4,9.3,15.9,266.1,26.7,0.458,116.7,88.6,52.7,3
2022-03-27,1.7,4.2,16.0,290.1,31.4,0.0,105.5,71.7,52.9,3
2022-03-28,1.0,-2.9,16.0,300.7,35.6,0.0,152.8,51.6,34.9,3
2022-03-29,2.3,-1.0,16.0,313.1,32.1,0.0,178.1,46.7,40.5,3
2022-03-30,4.4,2.7,16.0,250.0,15.9,0.0,127.4,31.1,37.2,3
2022-03-31,15.5,12.7,12.5,168.4,24.7,0.214,74.5,97.8,76.3,3
2022-04-01,3.3,11.5,15.4,280.7,33.6,6.526,116.3,90.6,62.1,4
2022-04-02,3.7,7.0,16.0,296.5,29.4,0.0,226.8,47.5,43.1,4
2022-04-03,8.0,6.6,15.3,303.6,24.4,2.524,46.1,67.2,71.1,4
2022-04-04,3.5,7.7,16.0,302.7,23.1,0.0,178.5,25.8,50.8,4
2022-04-05,7.9,9.2,15.5,123.4,17.1,0.335,105.4,86.0,51.9,4
2022-04-06,4.6,8.9,10.8,54.6,26.8,12.191,65.8,99.3,88.0,4
2022-04-07,5.6,9.4,9.9,97.4,29.5,25.598,101.4,100.0,87.0,4
2022-04-08,2.7,12.8,13.4,262.3,19.0,9.398,321.8,53.2,60.4,4
2022-04-09,3.4,10.3,15.9,273.6,27.7,1.363,263.5,77.5,61.9,4
2022-04-10,2.8,7.8,16.0,311.7,29.7,0.0,216.9,88.3,50.6,4
2022-04-11,3.9,9.2,16.0,259.6,20.4,0.0,328.8,17.4,45.8,4
2022-04-12,5.3,14.9,16.0,282.7,17.3,1.662,324.6,49.0,52.8,4
2022-04-13,12.5,16.1,16.0,116.2,21.8,0.0,297.1,35.8,58.9,4
2022-04-14,14.7,19.2,15.8,38.5,24.2,1.186,274.4,42.3,60.4,4
2022-04-15,3.2,15.3,16.0,232.3,26.4,0.0,336.7,17.8,30.9,4
2022-04-16,4.3,14.8,15.5,206.7,23.8,4.688,255.5,38.3,44.2,4
2022-04-17,2.7,7.3,16.0,316.1,30.2,0.463,294.1,41.3,49.4,4
2022-04-18,3.2,6.9,15.5,87.2,25.8,3.115,209.5,38.9,49.3,4
2022-04-19,2.0,6.9,12.2,288.2,32.3,45.012,218.8,78.6,65.9,4
2022-04-20,3.4,9.8,16.0,294.8,27.2,0.0,352.3,23.0,39.5,4
2022-04-21,6.7,10.8,16.0,168.2,30.5,0.0,228.7,37.9,59.1,4
2022-04-22,4.4,15.0,16.0,315.3,24.3,0.0,349.4,9.4,42.6,4
2022-04-23,3.8,13.1,15.9,120.4,17.3,0.0,287.1,57.8,41.3,4
2022-04-24,5.0,12.9,16.0,107.3,21.8,0.0,312.3,37.3,46.3,4
2022-04-25,4.5,11.2,16.0,108.3,16.8,0.0,186.5,71.1,48.7,4
2022-04-26,7.1,12.5,13.5,80.0,13.8,0.757,135.0,99.3,76.9,4
2022-04-27,3.5,10.2,15.9,307.9,31.8,0.241,223.6,62.2,48.2,4
2022-04-28,2.7,8.3,16.0,318.3,37.3,0.0,366.2,33.4,32.3,4
2022-04-29,3.4,10.5,16.0,317.8,32.2,0.0,370.7,2.3,21.2,4
2022-04-30,4.1,12.6,16.0,339.9,16.2,0.0,367.4,2.0,25.9,4
2022-05-01,6.3,13.7,16.0,151.7,16.5,0.0,325.0,21.6,43.1,5
2022-05-02,9.2,12.0,11.0,54.5,19.0,5.24,130.2,100.0,84.8,5
2022-05-03,4.8,13.1,16.0,71.6,17.3,0.0,272.9,63.7,73.2,5
2022-05-04,8.3,13.2,10.9,63.2,13.1,2.917,176.0,92.2,82.9,5
2022-05-05,4.2,17.4,16.0,15.9,16.2,0.0,334.1,39.6,56.4,5
2022-05-06,7.2,13.3,12.3,92.1,14.8,15.499,136.2,81.6,79.2,5
2022-05-07,4.3,9.3,11.6,56.3,29.1,25.296,115.5,100.0,83.8,5
2022-05-08,3.4,11.0,16.0,48.7,26.7,0.392,247.3,84.9,45.4,5
2022-05-09,4.2,14.2,16.0,45.2,25.5,0.0,375.5,10.6,25.1,5
2022-05-10,4.3,15.7,16.0,48.9,23.3,0.0,348.8,26.2,25.0,5
2022-05-11,7.9,17.0,16.0,40.1,19.8,0.0,267.0,52.9,38.9,5
2022-05-12,6.8,17.9,16.0,58.8,15.7,0.0,307.8,48.9,71.8,5
2022-05-13,6.1,17.3,8.4,62.2,17.0,0.263,186.0,99.2,88.5,5
2022-05-14,9.2,18.4,9.9,167.5,17.3,3.698,199.5,93.1,89.2,5
2022-05-15,6.6,19.4,10.1,191.1,21.2,6.895,270.8,76.7,83.4,5
2022-05-16,9.8,20.8,15.6,208.1,24.9,3.927,220.0,52.9,77.9,5
2022-05-17,3.8,19.0,16.0,291.0,33.5,0.0,336.5,16.5,48.2,5
2022-05-18,3.3,17.4,16.0,300.0,20.5,0.0,350.0,14.7,43.8,5
2022-05-19,9.1,15.2,12.2,127.6,10.5,15.939,167.8,86.8,80.5,5
2022-05-20,16.5,16.4,9.2,92.4,16.6,9.864,199.9,67.4,85.4,5
2022-05-21,14.5,23.9,9.1,232.3,15.9,0.0,325.5,51.2,73.6,5
2022-05-22,15.1,26.9,15.8,239.2,19.0,0.38,335.2,18.6,61.9,5
2022-05-23,2.4,19.8,16.0,0.3,19.1,0.0,322.2,23.8,48.1,5
2022-05-24,3.7,16.9,16.0,76.6,21.9,0.0,219.0,88.3,58.1,5
2022-05-25,3.5,15.9,16.0,137.6,16.6,0.0,351.3,20.9,58.5,5
2022-05-26,4.8,17.0,16.0,160.2,22.6,0.0,268.9,58.7,65.0,5
2022-05-27,7.3,20.6,12.6,166.3,19.5,8.286,232.6,91.3,83.8,5
2022-05-28,6.1,20.0,14.0,268.3,13.5,12.828,236.1,75.7,83.0,5
2022-05-29,5.5,20.1,16.0,302.1,14.0,0.0,306.8,14.3,62.5,5
2022-05-30,12.1,23.7,16.0,210.8,16.7,0.0,354.8,11.7,61.4,5
2022-05-31,9.7,28.1,16.0,308.9,18.9,0.0,359.4,24.7,52.2,5
2023-03-01,9.2,3.4,14.6,110.9,19.5,0.175,198.7,55.6,71.6,3
2023-03-02,10.0,6.6,9.7,342.1,23.9,0.0,170.0,66.0,73.6,3
2023-03-03,4.4,4.4,15.7,77.5,22.6,2.302,191.7,46.7,57.5,3
2023-03-04,3.5,5.1,12.4,5.4,26.5,25.119,155.0,97.2,79.5,3
2023-03-05,4.2,6.7,16.0,308.0,27.1,0.0,157.7,54.5,54.2,3
2023-03-06,4.4,7.4,16.0,310.3,21.9,0.0,203.8,24.5,40.8,3
2023-03-07,3.6,3.8,14.2,320.9,40.6,1.392,256.5,68.1,50.1,3
2023-03-08,2.9,3.2,16.0,338.1,33.5,0.0,237.5,30.7,51.2,3
2023-03-09,3.8,4.8,16.0,341.7,21.3,0.0,237.4,21.0,52.8,3
2023-03-10,6.4,4.3,14.9,62.1,13.7,7.67,160.0,64.5,64.5,3
2023-03-11,4.6,4.1,13.1,10.7,21.4,10.791,154.8,96.1,76.2,3
2023-03-12,5.0,4.2,16.0,24.2,16.5,0.0,199.7,26.3,57.8,3
2023-03-13,5.9,4.9,8.8,67.3,21.0,8.967,119.3,100.0,85.0,3
2023-03-14,1.8,1.9,10.3,295.8,33.5,8.289,157.5,96.2,78.8,3
2023-03-15,2.4,3.3,16.0,310.5,37.9,0.0,271.3,19.1,49.5,3
2023-03-16,6.0,7.0,16.0,292.5,21.6,0.0,268.0,11.4,31.2,3
2023-03-17,15.5,11.1,16.0,201.3,15.1,0.0,199.8,54.2,40.6,3
2023-03-18,6.9,8.9,15.9,294.3,24.6,0.399,268.8,50.6,44.1,3
2023-03-19,2.7,1.7,16.0,287.7,26.9,0.0,274.1,24.8,34.5,3
2023-03-20,8.2,4.3,16.0,230.3,21.0,0.0,281.1,1.4,37.3,3
2023-03-21,10.2,9.8,16.0,236.2,25.1,0.0,290.9,6.6,29.7,3
2023-03-22,8.0,10.6,16.0,190.5,24.4,0.0,260.2,29.1,45.2,3
2023-03-23,18.8,11.6,12.1,234.6,20.1,2.245,138.2,75.2,81.9,3
2023-03-24,6.4,9.6,16.0,334.5,20.1,0.0,211.8,38.7,49.8,3
2023-03-25,5.3,6.3,10.8,76.9,24.3,5.418,106.4,80.3,70.7,3
2023-03-26,6.1,11.0,13.1,267.9,25.6,0.0,306.3,28.3,51.4,3
2023-03-27,6.3,9.5,15.4,61.6,19.0,5.785,233.0,41.4,46.9,3
2023-03-28,6.3,7.9,16.0,4.6,17.7,0.0,208.3,88.7,60.5,3
2023-03-29,6.1,7.4,16.0,206.4,20.8,0.0,301.1,12.6,42.9,3
2023-03-30,4.4,3.6,16.0,310.7,27.6,0.551,312.4,18.6,41.8,3
2023-03-31,10.4,7.0,16.0,168.8,23.1,0.0,217.8,64.7,52.5,3
2023-04-01,8.2,15.1,14.4,226.8,30.0,9.847,211.9,80.6,70.4,4
2023-04-02,3.1,7.8,16.0,311.5,34.9,0.366,321.5,30.3,37.2,4
2023-04-03,5.8,8.5,16.0,164.1,21.4,0.0,291.8,6.9,44.1,4
2023-04-04,13.2,14.9,15.8,103.0,18.3,0.0,279.4,27.7,68.1,4
2023-04-05,8.3,10.2,7.5,65.4,20.6,0.0,134.8,92.9,85.9,4
2023-04-06,9.1,14.8,8.9,336.0,21.2,0.23,215.5,82.0,74.4,4
2023-04-07,3.3,11.7,16.0,319.2,23.6,0.0,182.1,49.1,29.9,4
2023-04-08,4.3,6.8,16.0,338.0,18.6,0.0,267.7,18.4,35.7,4
2023-04-09,6.0,7.6,16.0,96.4,19.5,0.0,320.8,8.4,44.9,4
2023-04-10,7.7,11.0,16.0,223.3,21.0,0.0,332.5,3.3,46.6,4
2023-04-11,9.3,16.5,16.0,242.4,26.2,0.0,290.4,12.5,29.4,4
2023-04-13,14.1,25.0,16.0,254.2,24.5,0.0,309.0,1.8,31.6,4
2023-04-14,15.5,25.3,16.0,196.0,19.7,0.0,296.6,12.1,32.1,4
2023-04-15,9.8,19.3,14.8,120.9,22.9,3.177,179.7,67.4,73.9,4
2023-04-16,8.7,16.8,11.9,85.6,16.7,0.0,180.3,89.9,82.5,4
2023-04-17,5.9,14.4,9.5,265.1,25.4,0.218,223.0,88.6,73.0,4
2023-04-18,3.1,10.9,16.0,269.9,26.1,0.0,220.5,46.2,44.0,4
2023-04-19,4.7,11.1,16.0,293.2,20.9,0.0,296.4,51.7,43.6,4
2023-04-20,7.2,11.8,16.0,33.8,12.0,0.0,309.4,21.9,51.4,4
2023-04-21,8.3,14.8,15.9,96.7,21.0,0.0,317.4,26.0,63.8,4
2023-04-22,10.1,13.4,10.6,72.6,22.0,9.639,249.4,90.7,84.6,4
2023-04-23,3.4,14.6,11.9,353.6,18.5,36.599,246.8,88.1,75.2,4
2023-04-24,5.0,11.3,16.0,318.8,17.8,0.0,288.7,35.7,49.4,4
2023-04-25,4.8,11.2,16.0,331.4,11.1,0.0,213.3,52.9,47.0,4
2023-04-26,7.3,10.8,16.0,150.3,17.7,0.142,256.6,55.4,58.1,4
2023-04-27,12.1,11.3,15.4,104.9,13.1,0.0,161.1,75.1,75.7,4
2023-04-28,8.5,10.5,15.1,74.0,19.5,4.444,149.5,64.8,73.1,4
2023-04-29,4.2,10.0,4.4,64.0,20.9,63.661,112.5,100.0,93.7,4
2023-04-30,1.9,12.2,4.2,58.5,21.4,46.025,110.8,100.0,96.7,4
2023-05-01,2.4,13.4,14.5,244.8,26.3,2.013,221.7,71.1,58.1,5
2023-05-02,2.6,10.6,15.6,239.7,23.7,3.086,235.7,77.2,65.0,5
2023-05-03,2.2,10.2,15.9,265.4,13.5,0.241,167.8,82.2,62.3,5
2023-05-04,5.2,10.4,15.7,355.2,13.3,2.89,158.3,97.9,78.8,5
2023-05-05,6.4,12.6,15.6,10.9,14.4,0.044,216.7,59.3,68.7,5
2023-05-06,5.2,15.9,16.0,327.5,16.2,0.0,312.3,23.5,55.2,5
2023-05-07,5.5,18.5,15.9,282.3,19.0,0.198,298.9,24.6,47.5,5
2023-05-08,5.6,19.6,16.0,327.6,21.6,0.0,321.5,42.0,52.2,5
2023-05-09,5.0,15.9,16.0,28.5,14.0,0.0,308.9,17.5,37.6,5
2023-05-10,7.1,15.8,16.0,263.0,14.0,0.0,329.1,7.9,50.3,5
2023-05-11,11.9,20.4,15.8,263.1,18.8,0.0,311.5,15.2,38.2,5
2023-05-12,15.4,23.8,15.6,277.0,19.5,0.0,289.0,24.4,38.6,5
2023-05-13,11.8,23.8,16.0,331.8,16.3,0.0,240.3,26.6,40.8,5
2023-05-14,6.0,18.8,16.0,12.2,16.8,0.0,338.1,14.3,32.3,5
2023-05-15,4.7,17.8,16.0,274.2,19.9,0.0,321.0,9.3,34.8,5
2023-05-16,9.0,20.9,16.0,242.4,22.8,0.0,296.3,11.7,35.9,5
2023-05-17,5.6,15.9,16.0,338.4,22.2,0.0,339.3,18.4,36.0,5
2023-05-18,4.6,11.4,16.0,126.9,22.8,0.0,335.0,4.1,45.6,5
2023-05-19,5.5,15.4,16.0,164.6,26.9,0.0,314.2,21.2,64.1,5
2023-05-20,6.1,15.9,7.2,76.3,13.4,19.918,126.0,91.2,92.5,5
2023-05-21,8.9,17.5,15.6,320.7,22.4,0.347,237.6,59.5,63.7,5
2023-05-22,13.5,17.8,15.6,103.8,19.0,0.0,288.0,15.7,62.8,5
2023-05-23,8.3,15.9,15.9,118.3,20.5,0.0,316.9,44.6,64.1,5
2023-05-24,9.6,16.8,15.7,336.0,17.8,1.131,285.5,31.9,54.7,5
2023-05-25,3.7,15.0,16.0,13.7,24.1,0.0,354.6,16.8,48.3,5
2023-05-26,4.5,17.1,16.0,16.0,14.9,0.0,357.1,6.7,41.6,5
2023-05-27,7.5,18.8,15.9,95.4,13.9,0.0,342.8,11.7,42.6,5
2023-05-28,7.6,19.6,16.0,197.2,17.0,0.0,348.5,12.4,41.0,5
2023-05-29,9.2,20.3,16.0,81.7,27.2,0.0,341.5,9.4,48.9,5
2023-05-30,10.5,16.5,16.0,72.1,17.8,0.0,349.2,5.6,57.3,5
2023-05-31,10.3,17.3,15.8,58.0,13.6,0.0,359.9,8.1,63.8,5
